ID,Severity,Time,Lat,Lng,City,State,Temperature(F),Humidity(%),Visibility(mi),Wind_Speed(mph),Weather_Condition
A-262,3,2/18/2016 10:15,39.75782,-83.303154,Mount Sterling,OH,32,75,7,5.8,Overcast
A-263,3,2/18/2016 11:27,39.84182,-84.189606,Dayton,OH,39,60,9,8.1,Overcast
A-264,2,2/18/2016 13:44,39.695045,-84.104195,Beavercreek,OH,37.9,57,10,9.2,Clear
A-265,2,2/18/2016 15:31,39.754223,-84.224075,Dayton,OH,39.9,53,10,10.4,Overcast
A-266,2,2/18/2016 15:46,39.759544,-84.191811,Dayton,OH,39.9,53,10,10.4,Overcast
A-267,2,2/18/2016 15:46,39.755566,-84.180534,Dayton,OH,39.9,53,10,10.4,Overcast
A-268,3,2/18/2016 16:40,39.960938,-84.189583,Tipp City,OH,37.9,60,10,18.4,Overcast
A-269,2,2/18/2016 16:43,39.609039,-84.155869,Dayton,OH,37.9,55,10,16.1,Clear
A-270,3,2/18/2016 17:16,39.953472,-82.960274,Columbus,OH,35.1,57,9,6.9,Overcast
A-271,2,2/18/2016 17:24,40.106297,-83.036079,Columbus,OH,36,59,10,10.4,Clear
A-272,2,2/19/2016 4:22,39.812687,-84.227348,Dayton,OH,39.9,63,10,18.4,Overcast
A-273,2,2/19/2016 4:23,39.724258,-84.213142,Moraine,OH,39.9,60,10,11.5,Clear
A-274,2,2/19/2016 5:00,39.929554,-82.995773,Columbus,OH,35.4,68,10,9.2,Clear
A-275,3,2/19/2016 5:24,39.976398,-83.119225,Columbus,OH,34.9,70,10,10.4,Clear
A-276,2,2/19/2016 6:08,39.915928,-82.982468,Columbus,OH,35.4,68,10,6.9,Clear
A-277,2,2/19/2016 6:33,39.009884,-84.173073,Batavia,OH,43.5,57,10,12.7,Clear
A-278,2,2/19/2016 6:36,39.737701,-84.134987,Dayton,OH,41,61,10,10.4,Clear
A-279,2,2/19/2016 7:06,39.974285,-82.961174,Columbus,OH,36,57,10,12.7,Overcast
A-280,2,2/19/2016 7:23,40.152611,-82.686996,Johnstown,OH,37,57,10,12.7,Overcast
A-281,2,2/19/2016 7:39,39.786629,-84.18869,Dayton,OH,42.8,60,10,10.4,Overcast
A-282,2,2/19/2016 7:38,40.016937,-83.156601,Hilliard,OH,37,62,10,11.5,Clear
A-283,2,2/19/2016 7:51,40.003746,-83.153893,Hilliard,OH,37,62,10,11.5,Clear
A-284,3,2/19/2016 7:52,39.736061,-84.093002,Dayton,OH,42.8,60,10,10.4,Overcast
A-285,2,2/19/2016 8:05,41.375961,-83.647453,Bowling Green,OH,43,53,10,19.6,Clear
A-286,3,2/19/2016 8:18,39.953648,-82.960373,Columbus,OH,37,57,10,12.7,Overcast
A-287,2,2/19/2016 8:28,39.767757,-84.231712,Dayton,OH,47.7,52,10,17.3,Overcast
A-288,2,2/19/2016 8:32,39.800312,-84.218811,Dayton,OH,48,52,10,27.6,Overcast
A-289,2,2/19/2016 8:58,39.754055,-84.17588,Dayton,OH,47.7,52,10,17.3,Overcast
A-290,2,2/19/2016 10:24,39.712257,-84.201782,Dayton,OH,49.6,50,10,23,Overcast
A-291,2,2/19/2016 11:23,39.759201,-84.149101,Dayton,OH,53.8,45,10,25.3,Overcast
A-292,2,2/19/2016 11:45,39.759472,-84.243698,Dayton,OH,57,44,10,27.6,Overcast
A-293,2,2/19/2016 11:37,39.797668,-84.217506,Dayton,OH,57,44,10,27.6,Overcast
A-294,2,2/19/2016 11:29,39.763664,-84.193298,Dayton,OH,59.4,37,10,29.9,Clear
A-295,2,2/19/2016 11:38,39.758121,-84.191414,Dayton,OH,59.4,37,10,29.9,Clear
A-296,3,2/19/2016 11:27,40.266499,-82.927544,Galena,OH,46.4,57,10,18.4,Clear
A-297,2,2/19/2016 15:12,40.099384,-83.155396,Dublin,OH,57,47,10,21.9,Overcast
A-298,2,2/19/2016 15:15,39.981926,-83.046265,Columbus,OH,57,47,10,21.9,Overcast
A-299,2,2/19/2016 15:30,39.786633,-84.170837,Dayton,OH,65.1,34,10,24.2,Clear
A-300,2,2/19/2016 16:16,39.765259,-84.137802,Dayton,OH,65.1,34,10,24.2,Clear
A-301,3,2/19/2016 17:41,40.10564,-82.949692,Columbus,OH,57,49,10,15,Clear
A-302,2,2/22/2016 5:20,39.762531,-84.1427,Dayton,OH,29.5,94,10,5.8,Clear
A-303,2,2/22/2016 6:11,41.428753,-83.610367,Bowling Green,OH,28,85,10,5.8,Clear
A-304,2,2/22/2016 6:54,39.985336,-82.789841,Reynoldsburg,OH,30.9,82,10,3.5,Overcast
A-305,2,2/22/2016 7:09,39.955517,-82.876877,Columbus,OH,30.9,82,10,3.5,Overcast
A-306,2,2/22/2016 7:14,39.858089,-82.827904,Canal Winchester,OH,32,91,10,5.8,Overcast
A-307,2,2/22/2016 7:26,39.763615,-84.142586,Dayton,OH,28.4,93,10,2.3,Fog
A-308,3,2/22/2016 7:24,39.933804,-82.789444,Pickerington,OH,33.1,85,10,6.9,Overcast
A-309,2,2/22/2016 7:37,40.136345,-83.00573,Columbus,OH,28.9,96,10,3.5,Clear
A-310,2,2/22/2016 7:52,39.76516,-84.157234,Dayton,OH,27.9,97,10,3.5,Clear
A-311,2,2/22/2016 7:51,39.772438,-84.142181,Dayton,OH,27.9,97,10,3.5,Clear
A-313,2,2/22/2016 8:13,39.232101,-84.160141,Goshen,OH,32.5,94,10,4.6,Clear
A-314,3,2/22/2016 8:19,40.061661,-82.99807,Columbus,OH,28.9,96,10,3.5,Clear
A-315,3,2/22/2016 8:41,40.082397,-82.906921,Westerville,OH,35.1,76,10,5.8,Overcast
A-316,2,2/22/2016 8:54,39.317173,-84.220894,Maineville,OH,36,79,10,3.5,Clear
A-317,2,2/22/2016 9:06,39.690781,-84.205147,Dayton,OH,34,79,10,9.2,Clear
A-318,2,2/22/2016 9:06,39.803726,-84.185143,Dayton,OH,33.1,89,10,6.9,Overcast
A-319,2,2/22/2016 9:36,39.838779,-84.258316,Dayton,OH,36,82,10,8.1,Overcast
A-320,2,2/22/2016 9:37,39.76144,-84.167038,Dayton,OH,37,77,10,5.8,Clear
A-321,2,2/22/2016 10:03,39.740906,-84.182121,Dayton,OH,37,77,10,5.8,Clear
A-322,2,2/22/2016 10:09,39.81963,-84.198273,Dayton,OH,36,82,10,8.1,Overcast
A-323,2,2/22/2016 10:27,39.79969,-84.186996,Dayton,OH,41,62,10,11.5,Overcast
A-324,2,2/22/2016 11:17,39.72364,-84.1418,Dayton,OH,42.8,57,10,8.1,Overcast
A-325,2,2/22/2016 11:21,39.754055,-84.138893,Dayton,OH,42.8,57,10,8.1,Overcast
A-326,2,2/22/2016 11:40,39.831997,-84.223694,Dayton,OH,43,53,10,6.9,Overcast
A-327,2,2/22/2016 14:21,41.403744,-82.282776,Vermilion,OH,41,62,10,11.5,Overcast
A-328,2,2/22/2016 15:34,39.754055,-84.17588,Dayton,OH,48.7,47,10,6.9,Clear
A-329,2,2/22/2016 16:57,39.630444,-84.196266,Dayton,OH,48,50,10,5.8,Clear
A-330,2,2/22/2016 16:57,39.801601,-84.194542,Dayton,OH,46.9,52,10,9.2,Overcast
A-331,2,2/22/2016 16:58,39.752647,-84.189774,Dayton,OH,47.5,49,10,11.5,Clear
A-332,3,2/23/2016 6:53,39.933804,-82.789444,Pickerington,OH,30.9,72,10,3.5,Overcast
A-333,2,2/23/2016 7:02,39.571163,-84.202606,Springboro,OH,30,69,10,10.4,Clear
A-334,2,2/23/2016 7:15,39.175053,-84.236313,Milford,OH,31.8,79,10,3.5,Clear
A-335,2,2/23/2016 7:14,39.977322,-83.021095,Columbus,OH,28.9,69,10,6.9,Clear
A-336,2,2/23/2016 7:57,39.175728,-84.180763,Milford,OH,32,79,10,5.8,Clear
A-337,2,2/23/2016 7:54,39.688652,-84.127998,Dayton,OH,30.9,67,10,10.4,Clear
A-338,2,2/23/2016 8:17,39.628288,-84.226151,Miamisburg,OH,30.9,67,10,10.4,Clear
A-339,3,2/23/2016 8:21,39.96764,-83.060814,Columbus,OH,33.8,65,10,8.1,Clear
A-340,2,2/23/2016 8:48,39.797958,-84.255135,Dayton,OH,35.1,61,10,9.2,Overcast
A-341,2,2/23/2016 9:46,39.783669,-84.155045,Dayton,OH,38.3,53,10,11.5,Clear
A-342,2,2/23/2016 9:48,39.989044,-83.049088,Columbus,OH,39.9,55,10,8.1,Clear
A-343,2,2/23/2016 9:54,39.819721,-84.191528,Dayton,OH,39,55,10,15,Overcast
A-344,2,2/23/2016 11:41,39.783089,-84.188911,Dayton,OH,48.4,46,10,8.1,Clear
A-345,2,2/23/2016 13:34,39.590527,-84.170769,Dayton,OH,54,51,10,11.5,Clear
A-346,3,2/23/2016 16:30,41.40274,-81.817856,Brookpark,OH,36,70,10,15,Overcast
A-347,3,2/23/2016 17:28,40.039909,-82.996834,Columbus,OH,53.1,52,10,8.1,Overcast
A-348,3,2/23/2016 17:43,39.972336,-82.983917,Columbus,OH,53.1,52,10,8.1,Overcast
A-349,3,2/23/2016 18:20,40.00164,-82.923073,Columbus,OH,53.1,52,10,8.1,Overcast
A-350,3,2/23/2016 19:07,39.902088,-82.898178,Columbus,OH,50,64,10,8.1,Overcast
A-351,3,2/23/2016 22:13,39.833824,-83.100853,Grove City,OH,44.6,73,10,9.2,Overcast
A-352,2,2/24/2016 5:14,39.713467,-84.216095,Moraine,OH,41,93,4,20.7,Rain
A-353,2,2/24/2016 5:28,39.640202,-84.235283,Dayton,OH,42.1,89,3,17.3,Rain
A-354,3,2/24/2016 5:27,39.733723,-84.204971,Dayton,OH,37.9,100,2.5,21.9,Thunderstorm
A-355,3,2/24/2016 6:14,41.351006,-83.622826,Bowling Green,OH,33.1,85,3,15,Freezing Rain
A-356,3,2/24/2016 6:24,39.845287,-83.993217,Fairborn,OH,39.2,100,6,18.4,Rain
A-357,2,2/24/2016 6:25,39.607788,-84.228088,Miamisburg,OH,42.1,92,4,13.8,Rain
A-358,2,2/24/2016 6:31,39.873238,-84.137207,Dayton,OH,40.6,99,9,9.2,Rain
A-359,2,2/24/2016 6:37,40.058132,-82.922752,Columbus,OH,42.8,87,9,8.1,Rain
A-360,3,2/24/2016 6:50,41.420975,-81.689758,Cleveland,OH,33.8,100,2.5,15,Rain
A-361,3,2/24/2016 6:53,39.788414,-84.183693,Dayton,OH,40.6,99,9,9.2,Rain
A-362,2,2/24/2016 7:05,39.836643,-84.060753,Dayton,OH,40.6,99,9,9.2,Rain
A-363,2,2/24/2016 7:09,41.039829,-81.662872,Barberton,OH,39.9,86,4,12.7,Rain
A-365,2,2/24/2016 7:24,39.754055,-84.17588,Dayton,OH,40.6,99,9,9.2,Rain
A-366,2,2/24/2016 7:23,39.929844,-83.116486,Columbus,OH,42.8,100,5,9.2,Rain
A-367,2,2/24/2016 7:27,39.962147,-83.092667,Columbus,OH,42.8,100,5,9.2,Rain
A-368,2,2/24/2016 7:29,39.697266,-84.218781,Moraine,OH,44.1,89,5,16.1,Rain
A-369,2,2/24/2016 7:26,40.993092,-81.662689,Barberton,OH,39.9,89,4,12.7,Rain
A-370,3,2/24/2016 7:43,39.845287,-83.993217,Fairborn,OH,41,99,3,15,Rain
A-371,3,2/24/2016 7:39,41.041447,-81.565163,Akron,OH,39.9,89,4,12.7,Rain
A-372,3,2/24/2016 7:52,41.407391,-81.646767,Independence,OH,35.1,92,2,18.4,Rain
A-373,3,2/24/2016 7:51,41.037266,-81.583786,Barberton,OH,39.9,89,4,12.7,Rain
A-374,2,2/24/2016 8:02,39.598721,-84.161491,Dayton,OH,44.1,93,1.8,15,Thunderstorm
A-375,1,2/24/2016 7:59,40.018669,-81.565704,Cambridge,OH,46,86,7,11.5,Rain
A-376,2,2/24/2016 8:04,39.724251,-84.213158,Moraine,OH,44.1,93,1.8,15,Thunderstorm
A-377,2,2/24/2016 8:05,39.758556,-84.177246,Dayton,OH,41,99,3,15,Rain
A-378,2,2/24/2016 8:17,39.790565,-84.25914,Dayton,OH,39,96,1.8,15,Rain
A-379,2,2/24/2016 8:11,39.753105,-84.151581,Dayton,OH,41,99,3,15,Rain
A-380,2,2/24/2016 8:16,40.301411,-83.06575,Delaware,OH,41,93,7,11.5,Rain
A-381,2,2/24/2016 8:24,39.732567,-84.159004,Dayton,OH,45,90,2,16.1,Rain
A-382,2,2/24/2016 8:56,39.800358,-82.708252,Carroll,OH,48,89,10,9.2,Overcast
A-383,3,2/24/2016 11:13,41.351006,-83.622826,Bowling Green,OH,35.1,89,1.5,13.8,Rain
A-384,2,2/24/2016 11:26,39.790565,-84.25914,Dayton,OH,44.1,100,8,9.2,Overcast
A-385,2,2/24/2016 11:25,39.753105,-84.151581,Dayton,OH,50,100,10,9.2,Overcast
A-386,3,2/24/2016 17:11,40.11195,-83.016663,Columbus,OH,52,80,10,18.4,Overcast
A-387,2,2/25/2016 6:04,38.892097,-84.208702,Moscow,OH,33.8,90,10,15,Overcast
A-388,2,2/25/2016 6:37,39.981602,-82.885704,Columbus,OH,30.2,93,3,12.7,Snow
A-389,2,2/25/2016 7:53,41.337879,-82.216049,Oberlin,OH,30.9,92,0.5,23,Snow
A-390,2,2/25/2016 7:59,39.747112,-84.163826,Dayton,OH,33.4,90,7,12.7,Snow
A-391,3,2/25/2016 8:04,40.087536,-82.987419,Columbus,OH,32,88,9,15,Overcast
A-392,2,2/25/2016 9:26,39.782368,-84.203339,Dayton,OH,33.1,89,4,18.4,Snow
A-393,3,2/25/2016 9:46,39.878578,-83.049774,Grove City,OH,33.8,87,7,13.8,Overcast
A-394,2,2/25/2016 10:06,39.669388,-84.22226,Dayton,OH,33.1,85,4,11.5,Snow
A-395,2,2/25/2016 12:55,39.626953,-84.212288,Miamisburg,OH,35.1,78,2.5,18.4,Snow
A-396,2,2/25/2016 16:12,39.812687,-84.227348,Dayton,OH,33.1,89,5,20.7,Snow
A-397,2,2/25/2016 16:17,39.819839,-84.189087,Dayton,OH,33.1,89,5,20.7,Snow
A-398,2,2/26/2016 15:45,39.953262,-83.017952,Columbus,OH,32,50,10,8.1,Overcast
A-399,2,2/26/2016 15:53,39.739319,-84.157219,Dayton,OH,34.3,52,10,9.2,Overcast
A-400,3,2/26/2016 16:15,39.91468,-83.016907,Columbus,OH,32,51,10,9.2,Overcast
A-401,3,2/26/2016 16:21,41.037647,-81.584183,Barberton,OH,28.9,67,5,11.5,Snow
A-402,2,2/26/2016 16:51,39.798611,-84.207466,Dayton,OH,33.1,61,10,10.4,Overcast
A-403,3,2/27/2016 19:34,40.083206,-82.906799,Westerville,OH,42.1,55,10,6.9,Overcast
A-404,2,2/28/2016 12:58,39.749916,-84.139359,Dayton,OH,63.1,35,10,26.5,Clear
A-405,2,2/28/2016 18:09,39.752735,-84.145386,Dayton,OH,62.8,32,10,23,Clear
A-406,2,2/29/2016 4:45,39.689022,-84.220665,Dayton,OH,41,82,6,15,Haze
A-407,2,2/29/2016 6:02,39.778011,-84.200493,Dayton,OH,37,89,8,17.3,Overcast
A-408,2,2/29/2016 6:22,41.399147,-81.565674,Maple Heights,OH,36,86,10,21.9,Overcast
A-409,3,2/29/2016 7:14,39.596703,-84.238388,Miamisburg,OH,39,79,10,13.8,Overcast
A-410,3,2/29/2016 7:50,39.973015,-83.014801,Columbus,OH,37.9,70,10,13.8,Overcast
A-411,2,2/29/2016 8:11,39.777355,-84.19957,Dayton,OH,37.9,86,10,12.7,Overcast
A-412,2,2/29/2016 9:16,41.139114,-81.597305,Akron,OH,37,67,10,15,Overcast
A-413,2,2/29/2016 9:26,39.64724,-84.224319,Dayton,OH,39,70,4,9.2,Haze
A-414,2,2/29/2016 9:31,39.745487,-84.165443,Dayton,OH,39.2,75,10,11.5,Overcast
A-415,2,2/29/2016 10:25,39.732552,-84.121979,Dayton,OH,39.2,75,10,15,Overcast
A-416,2,2/29/2016 11:32,39.778011,-84.200493,Dayton,OH,42.1,70,10,18.4,Overcast
A-417,3,2/29/2016 12:51,40.002552,-83.118355,Columbus,OH,44.6,66,10,17.3,Overcast
A-418,2,2/29/2016 16:14,39.780014,-84.162888,Dayton,OH,54.1,40,10,15,Clear
A-419,2,2/29/2016 18:11,39.643101,-84.209923,Dayton,OH,53.1,37,10,11.5,Clear
A-420,2,2/29/2016 18:10,39.767769,-84.17717,Dayton,OH,52.5,41,10,13.8,Clear
A-421,2,2/29/2016 18:18,39.812687,-84.227348,Dayton,OH,50,52,10,11.5,Overcast
A-422,3,2/29/2016 18:42,39.986324,-82.985458,Columbus,OH,48.9,46,10,9.2,Overcast
A-423,3,2/29/2016 19:32,40.109913,-84.223648,Piqua,OH,44.6,66,10,5.8,Overcast
A-424,2,2/29/2016 19:52,39.83847,-84.246307,Dayton,OH,46,58,10,10.4,Overcast
A-425,2,2/29/2016 20:30,39.627991,-84.170219,Dayton,OH,45,52,10,4.6,Clear
A-426,2,3/1/2016 5:05,39.945835,-83.061295,Columbus,OH,34,85,10,3.5,Clear
A-427,2,3/1/2016 6:14,39.591389,-84.229485,Miamisburg,OH,37.9,68,10,8.1,Clear
A-428,2,3/1/2016 7:30,39.790302,-84.213905,Dayton,OH,37,79,10,9.2,Overcast
A-429,2,3/1/2016 7:31,39.927441,-83.056198,Columbus,OH,35.6,81,10,3.5,Clear
A-430,2,3/1/2016 7:46,39.946892,-82.915489,Columbus,OH,37,73,10,4.6,Overcast
A-431,3,3/1/2016 8:16,40.002552,-83.118355,Columbus,OH,33.8,87,10,3.5,Clear
A-432,2,3/1/2016 10:06,39.79031,-84.029114,Fairborn,OH,46.6,61,10,6.9,Clear
A-433,2,3/1/2016 10:19,39.087887,-84.236076,Batavia,OH,54.1,42,10,6.9,Overcast
A-434,2,3/1/2016 10:41,39.188583,-84.258705,Milford,OH,54.3,43,10,13.8,Overcast
A-435,2,3/1/2016 11:12,39.012833,-83.797585,Sardinia,OH,53.6,52,10,6.9,Overcast
A-436,3,3/1/2016 11:56,40.151196,-84.220032,Piqua,OH,42.8,93,4,9.2,Rain
A-437,2,3/1/2016 12:36,40.033405,-82.910225,Columbus,OH,55.9,39,10,8.1,Rain
A-438,2,3/1/2016 12:50,39.591389,-84.229485,Miamisburg,OH,48,71,10,8.1,Rain
A-439,2,3/1/2016 16:41,40.080338,-82.880074,Westerville,OH,48,96,4,5.8,Rain
A-441,3,3/1/2016 17:31,40.02504,-82.904129,Columbus,OH,48.2,93,8,8.1,Rain
A-442,3,3/1/2016 17:39,40.013062,-82.90213,Columbus,OH,48.2,100,8,9.2,Overcast
A-443,3,3/1/2016 18:07,40.065559,-82.906418,Columbus,OH,50,94,5,10.4,Rain
A-444,2,3/1/2016 18:37,39.588413,-84.229774,Miamisburg,OH,39,82,10,25.3,Overcast
A-445,2,3/1/2016 18:52,39.902195,-83.084763,Urbancrest,OH,48.2,87,10,15,Overcast
A-446,3,3/2/2016 16:36,41.370506,-83.616997,Bowling Green,OH,28.9,54,10,11.5,Overcast
A-447,2,3/2/2016 17:12,39.945427,-82.846558,Columbus,OH,30.9,47,10,5.8,Overcast
A-448,3,3/2/2016 17:32,39.945751,-82.846252,Columbus,OH,30.9,47,10,11.5,Overcast
A-449,2,3/2/2016 17:52,41.316475,-81.649101,Brecksville,OH,25,66,10,10.4,Overcast
A-450,2,3/2/2016 19:20,39.786633,-84.170837,Dayton,OH,29.8,48,10,5.8,Clear
A-451,2,3/2/2016 19:43,39.768337,-84.194244,Dayton,OH,28.9,56,10,4.6,Overcast
A-453,2,3/3/2016 4:51,40.005947,-82.858887,Columbus,OH,25,66,10,4.6,Overcast
A-454,2,3/3/2016 6:39,39.355782,-83.268311,Frankfort,OH,25.2,79,10,3.5,Overcast
A-455,3,3/3/2016 6:51,40.030914,-82.994598,Columbus,OH,27,61,10,6.9,Overcast
A-456,2,3/3/2016 7:40,39.746147,-84.183167,Dayton,OH,30.2,75,3,5.8,Snow
A-457,2,3/3/2016 7:43,39.771233,-84.1763,Dayton,OH,30.2,75,3,5.8,Snow
A-458,3,3/3/2016 7:44,39.976398,-83.119225,Columbus,OH,26.6,80,10,5.8,Overcast
A-459,3,3/3/2016 7:45,39.948391,-82.943558,Columbus,OH,28,58,10,9.2,Overcast
A-460,2,3/3/2016 8:07,39.321606,-84.070908,Blanchester,OH,28.9,78,4,3.5,Snow
A-462,2,3/3/2016 9:12,39.758556,-84.177246,Dayton,OH,30.6,79,10,5.8,Snow
A-463,3,3/3/2016 9:42,39.939571,-83.009911,Columbus,OH,30.2,69,10,5.8,Overcast
A-464,3,3/3/2016 10:05,39.747753,-84.205582,Dayton,OH,30,92,1,8.1,Snow
A-465,2,3/3/2016 11:28,39.815628,-84.093338,Dayton,OH,32,93,1,4.6,Snow
A-466,2,3/3/2016 11:51,39.635357,-84.216339,Dayton,OH,34,79,3,10.4,Snow
A-467,2,3/3/2016 11:57,39.757317,-84.151299,Dayton,OH,32,100,2.5,6.9,Snow
A-468,2,3/3/2016 14:24,39.768837,-84.201569,Dayton,OH,33.1,96,1.5,8.1,Snow
A-469,2,3/3/2016 14:58,39.749916,-84.139359,Dayton,OH,33.1,94,1.5,6.9,Snow
A-470,2,3/3/2016 15:06,39.685413,-84.220871,Dayton,OH,33.1,89,1,6.9,Snow
A-471,2,3/3/2016 15:07,39.919437,-82.775238,Pickerington,OH,33.1,82,2,8.1,Snow
A-472,2,3/3/2016 16:11,39.972076,-83.098183,Columbus,OH,30.2,100,1,4.6,Snow
A-473,3,3/3/2016 16:30,39.791206,-84.206223,Dayton,OH,34,96,2.5,8.1,Snow
A-474,2,3/3/2016 16:35,39.778645,-84.204765,Dayton,OH,33.1,96,2,6.9,Snow
A-475,2,3/3/2016 17:31,39.749916,-84.139359,Dayton,OH,32,100,1.8,6.9,Snow
A-476,3,3/3/2016 18:30,39.934155,-82.852524,Columbus,OH,30.2,93,1.5,4.6,Snow
A-477,3,3/3/2016 18:52,39.755344,-84.203598,Dayton,OH,32,100,1.8,5.8,Snow
A-478,3,3/3/2016 20:04,40.045822,-83.033424,Columbus,OH,32,92,2.5,6.9,Snow
A-479,3,3/3/2016 20:21,40.051949,-83.032806,Columbus,OH,32,92,2.5,6.9,Snow
A-480,2,3/4/2016 6:10,39.943745,-83.073151,Columbus,OH,31.6,100,2.5,3.5,Snow
A-481,3,3/4/2016 6:11,39.89217,-83.039169,Grove City,OH,31.6,100,2.5,3.5,Snow
A-483,3,3/4/2016 6:43,39.948158,-83.036201,Columbus,OH,31.6,100,2.5,3.5,Snow
A-484,3,3/4/2016 6:44,39.819839,-84.189087,Dayton,OH,30.9,96,2.5,12.7,Overcast
A-485,3,3/4/2016 6:45,39.788414,-84.183693,Dayton,OH,32.9,99,7,8.1,Overcast
A-486,2,3/4/2016 7:09,39.747406,-84.239487,Dayton,OH,30.9,96,3,12.7,Overcast
A-487,2,3/4/2016 7:09,39.747753,-84.205582,Dayton,OH,30.9,96,3,12.7,Overcast
A-488,3,3/4/2016 7:28,39.788414,-84.183693,Dayton,OH,32,100,2.5,9.2,Overcast
A-489,3,3/4/2016 7:37,41.351006,-83.622826,Bowling Green,OH,28.9,85,9,5.8,Overcast
A-490,2,3/4/2016 7:52,39.756203,-84.25322,Dayton,OH,30,96,4,13.8,Overcast
A-491,2,3/4/2016 7:59,39.943653,-83.060631,Columbus,OH,32,93,4,9.2,Overcast
A-492,2,3/4/2016 8:01,39.985336,-82.789841,Reynoldsburg,OH,32,80,6,9.2,Haze
A-493,3,3/4/2016 8:06,40.077419,-82.907898,Columbus,OH,32,80,6,9.2,Haze
A-494,2,3/4/2016 8:14,39.739037,-84.152107,Dayton,OH,31.8,99,6,10.4,Overcast
A-495,2,3/4/2016 8:24,40.083298,-84.117058,Casstown,OH,30,96,4,13.8,Overcast
A-496,2,3/4/2016 8:33,40.089439,-83.036194,Columbus,OH,32,88,6,9.2,Overcast
A-497,2,3/4/2016 10:17,39.735844,-84.121658,Dayton,OH,32.5,92,5,5.8,Overcast
A-498,2,3/4/2016 11:15,39.764576,-84.187706,Dayton,OH,32,93,10,3.5,Overcast
A-499,2,3/4/2016 11:50,39.747974,-84.215065,Dayton,OH,32,88,4,6.9,Overcast
A-500,2,3/4/2016 14:55,39.747753,-84.205582,Dayton,OH,32,88,5,8.1,Overcast
A-501,2,3/4/2016 14:55,39.95232,-83.037613,Columbus,OH,33.8,81,7,4.6,Overcast
A-502,2,3/4/2016 16:46,40.01757,-82.928978,Columbus,OH,34,70,10,9.2,Overcast
A-503,2,3/4/2016 17:31,39.956528,-83.018555,Columbus,OH,33.8,75,7,5.8,Overcast
A-504,2,3/4/2016 17:28,39.939571,-83.009911,Columbus,OH,33.8,75,7,5.8,Overcast
A-505,2,3/4/2016 18:53,39.749916,-84.139359,Dayton,OH,33.1,82,10,2.3,Overcast
